x, y, z, qx, qy, qz, qw
-0.0308339900, -0.0028175640, 0.1156760000, 0.0016648170, 0.0007012406, 0.0021938720, 0.9999959000
-0.0308370300, -0.0027728290, 0.1156738000, 0.0015099260, 0.0006573687, 0.0023889630, 0.9999958000
-0.0308525700, -0.0027750820, 0.1156952000, 0.0013864520, 0.0006573687, 0.0021665330, 0.9999965000
-0.0308626300, -0.0026447010, 0.1156756000, 0.0015246580, 0.0006342959, 0.0020462710, 0.9999965000
-0.0306848400, -0.0027659640, 0.1157017000, 0.0014235720, 0.0006342959, 0.0021107930, 0.9999965000
-0.0306494800, -0.0027824550, 0.1156989000, 0.0015000250, 0.0006905340, 0.0021836600, 0.9999962000
-0.0306598700, -0.0028194480, 0.1156841000, 0.0015392480, 0.0006686067, 0.0017176820, 0.9999971000
-0.0306848400, -0.0029306470, 0.1156854000, 0.0014749810, 0.0005179005, 0.0006224389, 0.9999986000
-0.0306767000, -0.0032130070, 0.1157525000, 0.0013538250, 0.0000000000, -0.0011960400, 0.9999983000
-0.0306140600, -0.0032575720, 0.1157710000, 0.0018228990, -0.0004727763, -0.0036108880, 0.9999917000
-0.0305528600, -0.0033885780, 0.1156161000, 0.0027404720, -0.0004048614, -0.0063323790, 0.9999761000
-0.0304111400, -0.0034461300, 0.1153641000, 0.0044400720, 0.0001220703, -0.0080130580, 0.9999580000
-0.0300405900, -0.0034314370, 0.1148385000, 0.0066143640, 0.0014077830, -0.0075298680, 0.9999488000
-0.0300013200, -0.0027390750, 0.1142399000, 0.0094373850, 0.0033049280, -0.0051602690, 0.9999366000
-0.0302097800, -0.0018917330, 0.1135046000, 0.0131173100, 0.0056890530, -0.0017520390, 0.9998962000
-0.0302417100, -0.0023386910, 0.1133111000, 0.0170002400, 0.0076135090, 0.0004567453, 0.9998264000
-0.0309014300, -0.0021351010, 0.1128537000, 0.0229793900, 0.0094987650, 0.0022999810, 0.9996882000
-0.0310004100, -0.0018591870, 0.1126297000, 0.0300263200, 0.0108140800, 0.0029092710, 0.9994864000
-0.0311261500, -0.0005322518, 0.1123801000, 0.0375996400, 0.0116639400, 0.0019758810, 0.9992229000
-0.0311991100, 0.0002355482, 0.1122103000, 0.0442632400, 0.0114687600, -0.0001220703, 0.9989541000
-0.0311596000, 0.0022441210, 0.1121450000, 0.0495366400, 0.0101868400, -0.0030784960, 0.9987156000
-0.0317862800, 0.0096082660, 0.1120298000, 0.0538548700, 0.0088000750, -0.0052942500, 0.9984959000
-0.0319201100, 0.0104580800, 0.1119679000, 0.0556264400, 0.0106774900, -0.0067932980, 0.9983714000
-0.0451064700, 0.0173543000, 0.1158595000, 0.0549304200, 0.0108560200, -0.0080353420, 0.9983988000
-0.0560416400, 0.0229478500, 0.1190379000, 0.0521770300, 0.0102488200, -0.0087423140, 0.9985470000
-0.0581941900, 0.0302324800, 0.1219842000, 0.0489575000, 0.0081119370, -0.0083758380, 0.9987328000
-0.0532886400, 0.0330287000, 0.1202961000, 0.0448583100, 0.0040153530, -0.0068424740, 0.9989619000
-0.0522781900, 0.0334891300, 0.1204114000, 0.0464465900, 0.0419275500, -0.0093174120, 0.9979970000
-0.0569158400, 0.0405599400, 0.1221119000, 0.0434683400, 0.0401297700, -0.0064478090, 0.9982277000
-0.0831718700, 0.0506789700, 0.1325739000, 0.0405804400, 0.0412996500, -0.0036335150, 0.9983158000
-0.0565092300, 0.0498260900, 0.1250072000, 0.0352062300, 0.0331984100, 0.0000000000, 0.9988285000
-0.0547339300, 0.0496688100, 0.1243640000, 0.0365361600, 0.0655589200, -0.0015962760, 0.9971783000
-0.0547730300, 0.0513478900, 0.1242341000, 0.0322531400, 0.0628297000, 0.0016914560, 0.9975015000
-0.0614496000, 0.0576687300, 0.1262450000, 0.0290478600, 0.0614367900, 0.0049839980, 0.9976757000
-0.0622233500, 0.0583750100, 0.1265748000, 0.0285957400, 0.0632837700, 0.0077088150, 0.9975560000
-0.0623547400, 0.0585764000, 0.1268799000, 0.0284106700, 0.0823329600, 0.0081449360, 0.9961665000
-0.0624703100, 0.0587150500, 0.1270584000, 0.0281815900, 0.0876009900, 0.0104703300, 0.9957019000
-0.0639956000, 0.0615626700, 0.1278349000, 0.0276022000, 0.0868228900, 0.0137192000, 0.9957468000
-0.0817211100, 0.0699368700, 0.1369136000, 0.0283642100, 0.0892005000, 0.0164763300, 0.9954734000
-0.0645364700, 0.0684219200, 0.1310694000, 0.0275327400, 0.0855785200, 0.0201855700, 0.9957464000
-0.0632298200, 0.0681809300, 0.1304310000, 0.0311700300, 0.0961859100, 0.0208529500, 0.9946566000
-0.0630002700, 0.0680858500, 0.1302518000, 0.0310358800, 0.0991146300, 0.0229703100, 0.9943266000
-0.0628644900, 0.0680110700, 0.1301185000, 0.0334265400, 0.1230919000, 0.0214659900, 0.9915999000
-0.0648564300, 0.0707256400, 0.1316263000, 0.0344874000, 0.1249181000, 0.0221563500, 0.9913199000
-0.0842420300, 0.0741522600, 0.1356634000, 0.0358872200, 0.1295056000, 0.0218430800, 0.9906883000
-0.1013759000, 0.0794043300, 0.1532478000, 0.0374658400, 0.1338676000, 0.0213797400, 0.9900599000
-0.1064598000, 0.0835403100, 0.1580246000, 0.0391463300, 0.1361520000, 0.0206789400, 0.9896982000
-0.1174662000, 0.0876147600, 0.1622160000, 0.0410700900, 0.1394479000, 0.0195632700, 0.9891839000
-0.1188181000, 0.0920058900, 0.1644473000, 0.0432454600, 0.1405111000, 0.0185554900, 0.9889601000
-0.1307210000, 0.0957865600, 0.1673147000, 0.0456237700, 0.1437792000, 0.0171772500, 0.9884083000
-0.1317104000, 0.0963565800, 0.1680498000, 0.0469145600, 0.1490898000, 0.0165201300, 0.9875720000
-0.1319033000, 0.0966166300, 0.1683501000, 0.0489492800, 0.1495186000, 0.0147755500, 0.9874360000
-0.1320420000, 0.0968251200, 0.1686229000, 0.0502097900, 0.1515801000, 0.0131400100, 0.9870815000
-0.1321622000, 0.0970111400, 0.1689603000, 0.0516638700, 0.1559092000, 0.0114042700, 0.9863535000
-0.1322401000, 0.0971916600, 0.1691993000, 0.0525105300, 0.1576475000, 0.0096805680, 0.9860508000
-0.1321942000, 0.0973664300, 0.1701024000, 0.0551385000, 0.1771342000, 0.0062339580, 0.9826211000
-0.1322741000, 0.0975159200, 0.1704921000, 0.0556686100, 0.1767613000, 0.0044785000, 0.9826680000
-0.1325946000, 0.0974251800, 0.1708026000, 0.0558680700, 0.1763508000, 0.0030809150, 0.9827358000
-0.1326221000, 0.0970575700, 0.1710098000, 0.0557713100, 0.1756125000, 0.0022275740, 0.9828758000
-0.1409042000, 0.0939496800, 0.1726947000, 0.0549892600, 0.1766839000, 0.0016914560, 0.9827289000
-0.1868809000, 0.0946625400, 0.1837090000, 0.0555132800, 0.1842884000, 0.0024777570, 0.9813001000
-0.1923773000, 0.0924436500, 0.1846942000, 0.0549876300, 0.1840992000, 0.0030639400, 0.9813635000
-0.1936147000, 0.0904087600, 0.1848623000, 0.0550564200, 0.1834190000, 0.0039119680, 0.9814841000
-0.1937321000, 0.0889641700, 0.1856617000, 0.0555208000, 0.1824369000, 0.0050404840, 0.9816358000
-0.1932998000, 0.0873856900, 0.1861658000, 0.0560351900, 0.1812000000, 0.0062566250, 0.9818286000
-0.1954392000, 0.0828317300, 0.1863669000, 0.0561815300, 0.1806623000, 0.0073262530, 0.9819120000
-0.2080232000, 0.0747138800, 0.1861605000, 0.0559288600, 0.1813766000, 0.0081101000, 0.9817885000
-0.2463972000, 0.0673298700, 0.2027448000, 0.0555181100, 0.1872855000, 0.0076232890, 0.9807057000
-0.2508220000, 0.0606946100, 0.2042572000, 0.0551039000, 0.1860595000, 0.0078086840, 0.9809610000
-0.2511383000, 0.0593296500, 0.2046171000, 0.0552563400, 0.1841876000, 0.0072114530, 0.9813102000
-0.2597686000, 0.0527457100, 0.2049187000, 0.0545990100, 0.1837024000, 0.0053890970, 0.9814496000
-0.2657830000, 0.0470689000, 0.2054987000, 0.0545478100, 0.1826977000, 0.0030173850, 0.9816501000
-0.2755134000, 0.0430142200, 0.2087888000, 0.0551318800, 0.1821232000, 0.0000000000, 0.9817289000
-0.2716772000, 0.0390290400, 0.2074550000, 0.0564531300, 0.1784666000, -0.0022175170, 0.9823227000
-0.2676635000, 0.0339066900, 0.2076129000, 0.0574336600, 0.1760303000, -0.0050197470, 0.9826950000
-0.2849370000, 0.0312769000, 0.2091621000, 0.0585068400, 0.1785730000, -0.0091885780, 0.9821427000
-0.2878379000, 0.0268980200, 0.2093460000, 0.0589896500, 0.1780980000, -0.0133140600, 0.9821528000
-0.2890425000, 0.0234184400, 0.2094541000, 0.0598022500, 0.1777651000, -0.0182588000, 0.9820845000
-0.2928838000, 0.0189591600, 0.2094253000, 0.0611440700, 0.1780221000, -0.0241122100, 0.9818289000
-0.3009251000, 0.0159913400, 0.2091607000, 0.0633169600, 0.1788819000, -0.0306625000, 0.9813522000
-0.3002673000, 0.0119982900, 0.2095571000, 0.0653638400, 0.1781461000, -0.0367644500, 0.9811421000
-0.3001799000, 0.0089977080, 0.2094582000, 0.0674311100, 0.1782734000, -0.0426511300, 0.9807408000
-0.3001387000, 0.0060752720, 0.2096155000, 0.0685222300, 0.1788555000, -0.0476211900, 0.9803303000
-0.3001025000, 0.0053002880, 0.2097657000, 0.0690414200, 0.1799136000, -0.0511312900, 0.9799235000
-0.3006469000, 0.0030163330, 0.2093945000, 0.0686845900, 0.1815177000, -0.0536718100, 0.9795168000
-0.3014030000, -0.0017930370, 0.2092051000, 0.0674430500, 0.1834041000, -0.0549480500, 0.9791808000
-0.3017248000, -0.0033025850, 0.2091867000, 0.0669022100, 0.1853758000, -0.0550198700, 0.9788426000
-0.3021631000, -0.0036024770, 0.2089259000, 0.0672473400, 0.1874252000, -0.0545867300, 0.9784528000
-0.3022833000, -0.0074936320, 0.2080493000, 0.0670019200, 0.1891208000, -0.0541099300, 0.9781698000
-0.3026023000, -0.0104100700, 0.2074447000, 0.0673456500, 0.1908742000, -0.0536895700, 0.9778287000
-0.3043292000, -0.0124629200, 0.2073475000, 0.0679282600, 0.1927728000, -0.0534693000, 0.9774280000
-0.3046451000, -0.0122613000, 0.2066970000, 0.0695765500, 0.1942944000, -0.0532229400, 0.9770241000
-0.3047715000, -0.0144634800, 0.2055018000, 0.0699172000, 0.1952979000, -0.0538164000, 0.9767672000
-0.3049445000, -0.0183914600, 0.2044545000, 0.0703344300, 0.1962668000, -0.0545340100, 0.9765032000
-0.3054121000, -0.0192287100, 0.2040911000, 0.0714042500, 0.1971097000, -0.0553569700, 0.9762094000
-0.3056691000, -0.0196253300, 0.2025324000, 0.0727250200, 0.1978151000, -0.0563670200, 0.9759113000
-0.3066575000, -0.0239520500, 0.2011448000, 0.0731324500, 0.1984071000, -0.0576922700, 0.9756833000
-0.3075871000, -0.0241179500, 0.2001009000, 0.0746197200, 0.1986826000, -0.0586528500, 0.9754573000
-0.3079329000, -0.0257779500, 0.1988822000, 0.0751166000, 0.1987544000, -0.0591964200, 0.9753717000
-0.3094732000, -0.0270655100, 0.1975235000, 0.0755593600, 0.1990464000, -0.0598345000, 0.9752390000
-0.3097468000, -0.0274072200, 0.1973063000, 0.0730657900, 0.1981933000, -0.0593863000, 0.9756301000
-0.3099303000, -0.0278395200, 0.1970453000, 0.0648936600, 0.1968285000, -0.0477649100, 0.9771212000
-0.3097948000, -0.0281966000, 0.1969000000, 0.0596079500, 0.1963492000, -0.0379045500, 0.9779863000
-0.3095464000, -0.0285358200, 0.1968411000, 0.0530469600, 0.2006068000, -0.0298311500, 0.9777796000
-0.3093955000, -0.0287811000, 0.1968423000, 0.0501805500, 0.2032035000, -0.0270657700, 0.9774751000
-0.3102657000, -0.0305978300, 0.1967920000, 0.0448159400, 0.2032551000, -0.0290939900, 0.9776669000
-0.3099826000, -0.0289407200, 0.1967738000, 0.0416356400, 0.2034750000, -0.0328212500, 0.9776437000
-0.3097950000, -0.0251931000, 0.1967071000, 0.0401431300, 0.2039894000, -0.0348862800, 0.9775274000
-0.3096470000, -0.0205195000, 0.1961436000, 0.0405629900, 0.2043287000, -0.0343397500, 0.9774586000
-0.3095746000, -0.0202508900, 0.1960479000, 0.0408003500, 0.2045213000, -0.0317788700, 0.9774950000
-0.3097427000, -0.0200434300, 0.1960152000, 0.0392871100, 0.2049103000, -0.0297102700, 0.9775406000
-0.3098168000, -0.0210997000, 0.1959869000, 0.0355968400, 0.2051711000, -0.0292671000, 0.9776406000
-0.3099243000, -0.0211633800, 0.1958095000, 0.0313052600, 0.2051255000, -0.0295332000, 0.9777890000
-0.3099682000, -0.0211642500, 0.1951539000, 0.0276289100, 0.2043474000, -0.0288543300, 0.9780829000
-0.3099949000, -0.0209830100, 0.1948382000, 0.0259680000, 0.2031218000, -0.0271603000, 0.9784322000
-0.3102235000, -0.0179149000, 0.1946591000, 0.0274837200, 0.2027077000, -0.0251716600, 0.9785298000
-0.3104147000, -0.0177447900, 0.1945618000, 0.0277988200, 0.2034703000, -0.0239429000, 0.9783935000
-0.3105476000, -0.0185674400, 0.1945523000, 0.0268346500, 0.2038634000, -0.0242013400, 0.9783322000
-0.3106309000, -0.0185924800, 0.1944614000, 0.0264602700, 0.2034632000, -0.0247742600, 0.9784114000
-0.3106924000, -0.0187267800, 0.1944151000, 0.0260527900, 0.2029908000, -0.0248712100, 0.9785179000
-0.3110213000, -0.0187177700, 0.1942295000, 0.0263779200, 0.2029881000, -0.0247968000, 0.9785118000
-0.3114634000, -0.0188333100, 0.1943948000, 0.0265224300, 0.2036998000, -0.0244088700, 0.9783697000
-0.3115243000, -0.0188288000, 0.1943698000, 0.0265280400, 0.2036011000, -0.0241831700, 0.9783956000
-0.3115431000, -0.0188234200, 0.1943402000, 0.0262641300, 0.2033381000, -0.0242250400, 0.9784564000
-0.3116179000, -0.0189084000, 0.1943157000, 0.0261811700, 0.2032646000, -0.0244235200, 0.9784690000
-0.3119466000, -0.0189747800, 0.1943825000, 0.0262715100, 0.2034938000, -0.0246034500, 0.9784144000
-0.3120171000, -0.0190179400, 0.1943966000, 0.0263575800, 0.2035052000, -0.0243728300, 0.9784155000
-0.3121723000, -0.0190314100, 0.1944651000, 0.0263457000, 0.2035470000, -0.0242047300, 0.9784113000
-0.3124774000, -0.0190676800, 0.1945250000, 0.0261857200, 0.2035815000, -0.0242570000, 0.9784071000
-0.3126733000, -0.0192782000, 0.1946621000, 0.0260596500, 0.2035928000, -0.0243691600, 0.9784054000
-0.3127562000, -0.0193345700, 0.1946671000, 0.0261666500, 0.2034949000, -0.0243847500, 0.9784224000
-0.3127802000, -0.0193676000, 0.1946542000, 0.0262604400, 0.2035622000, -0.0243388700, 0.9784071000
-0.3128523000, -0.0193768400, 0.1946904000, 0.0262130200, 0.2035888000, -0.0242941400, 0.9784040000
-0.3128725000, -0.0193672700, 0.1946455000, 0.0261598100, 0.2034698000, -0.0242840200, 0.9784304000
-0.3129144000, -0.0193865500, 0.1946208000, 0.0261441400, 0.2035049000, -0.0243067100, 0.9784229000
-0.3129668000, -0.0194314400, 0.1946187000, 0.0261931100, 0.2035911000, -0.0243183500, 0.9784034000
-0.3130005000, -0.0194696200, 0.1946209000, 0.0261777500, 0.2035977000, -0.0243318300, 0.9784021000
-0.3122536000, -0.0191653600, 0.1943878000, 0.0263451400, 0.2032494000, -0.0242520900, 0.9784720000
-0.3130380000, -0.0192099100, 0.1944737000, 0.0261638000, 0.2036397000, -0.0242916800, 0.9783947000
-0.3135084000, -0.0192279200, 0.1945413000, 0.0261897000, 0.2037801000, -0.0242883100, 0.9783648000
-0.3136455000, -0.0192412300, 0.1945876000, 0.0257857500, 0.2110928000, -0.0241619100, 0.9768271000
-0.3137392000, -0.0192528400, 0.1946220000, 0.0257556800, 0.2114124000, -0.0241208600, 0.9767598000
-0.3138201000, -0.0192633000, 0.1946524000, 0.0256147000, 0.2118682000, -0.0241044800, 0.9766651000
-0.3138930000, -0.0192728000, 0.1946802000, 0.0253318700, 0.2123434000, -0.0240617900, 0.9765704000
-0.3139591000, -0.0192814300, 0.1947056000, 0.0254050000, 0.2127388000, -0.0240218100, 0.9764833000
-0.3140188000, -0.0192892000, 0.1947292000, 0.0251979900, 0.2134986000, -0.0240850000, 0.9763213000
-0.3140725000, -0.0192962300, 0.1947503000, 0.0251533000, 0.2136551000, -0.0240905700, 0.9762881000
-0.3141213000, -0.0193026200, 0.1947698000, 0.0250169700, 0.2139443000, -0.0240540500, 0.9762292000
-0.3141652000, -0.0193084400, 0.1947871000, 0.0251982800, 0.2139169000, -0.0240140600, 0.9762315000
-0.3142051000, -0.0193137600, 0.1948037000, 0.0248813900, 0.2147142000, -0.0239422800, 0.9760664000
-0.3142410000, -0.0193185100, 0.1948183000, 0.0249474800, 0.2145792000, -0.0240466100, 0.9760918000
-0.3142735000, -0.0193228900, 0.1948321000, 0.0246908100, 0.2150580000, -0.0239282700, 0.9759958000
-0.3143028000, -0.0193268700, 0.1948447000, 0.0245379500, 0.2154127000, -0.0238949300, 0.9759223000
-0.3143293000, -0.0193304900, 0.1948563000, 0.0244466900, 0.2156525000, -0.0238696600, 0.9758722000
-0.3143533000, -0.0193337900, 0.1948669000, 0.0244527900, 0.2158978000, -0.0238471800, 0.9758184000
-0.3143749000, -0.0193367200, 0.1948767000, 0.0245622300, 0.2162531000, -0.0239453900, 0.9757346000
-0.3143943000, -0.0193393900, 0.1948856000, 0.0243706900, 0.2162243000, -0.0238902600, 0.9757471000
-0.3144120000, -0.0193418200, 0.1948939000, 0.0243226400, 0.2165698000, -0.0239049100, 0.9756713000
-0.3144279000, -0.0193440100, 0.1949013000, 0.0243984900, 0.2165769000, -0.0238999200, 0.9756680000
-0.3144423000, -0.0193460400, 0.1949082000, 0.0243752700, 0.2167587000, -0.0238359300, 0.9756297000
-0.3144549000, -0.0193489300, 0.1949164000, 0.0228150700, 0.2190429000, -0.0223528700, 0.9751923000
-0.3144720000, -0.0193587700, 0.1949131000, 0.0227872900, 0.2190497000, -0.0223452000, 0.9751916000
-0.3145235000, -0.0194026700, 0.1949527000, 0.0227549000, 0.2191219000, -0.0223448700, 0.9751762000
-0.3145306000, -0.0194182000, 0.1949607000, 0.0227941600, 0.2190678000, -0.0223028200, 0.9751883000
-0.3145416000, -0.0194393300, 0.1949747000, 0.0227699600, 0.2190697000, -0.0223151700, 0.9751882000
-0.3145654000, -0.0194520700, 0.1949843000, 0.0227719200, 0.2190855000, -0.0223218500, 0.9751844000
-0.3145889000, -0.0194663000, 0.1950119000, 0.0227676700, 0.2190958000, -0.0223191800, 0.9751823000
-0.3146057000, -0.0194939800, 0.1950262000, 0.0227532600, 0.2190938000, -0.0223091600, 0.9751833000
-0.3146316000, -0.0195201200, 0.1950531000, 0.0227480300, 0.2191107000, -0.0223091600, 0.9751796000
-0.3146519000, -0.0195341300, 0.1950665000, 0.0227581800, 0.2190952000, -0.0223115000, 0.9751828000
-0.3146753000, -0.0195361400, 0.1950742000, 0.0227699600, 0.2190941000, -0.0223088300, 0.9751829000
-0.3146623000, -0.0195646500, 0.1950770000, 0.0227463900, 0.2190682000, -0.0222894500, 0.9751897000
-0.3147186000, -0.0195715100, 0.1951018000, 0.0227588300, 0.2191230000, -0.0223121700, 0.9751766000
-0.3147369000, -0.0193226000, 0.1950292000, 0.0229443500, 0.2190893000, -0.0223301900, 0.9751794000
-0.3146732000, -0.0193453000, 0.1950105000, 0.0227837000, 0.2190248000, -0.0223105000, 0.9751981000
-0.3146640000, -0.0190596100, 0.1949137000, 0.0229790700, 0.2190653000, -0.0222730700, 0.9751853000
-0.3146715000, -0.0190385200, 0.1948920000, 0.0228988400, 0.2190740000, -0.0222941300, 0.9751847000
-0.3146873000, -0.0191460200, 0.1949072000, 0.0227503200, 0.2190976000, -0.0222884500, 0.9751830000
-0.3145982000, -0.0191918600, 0.1949323000, 0.0227598100, 0.2190270000, -0.0222546600, 0.9751994000
-0.3146219000, -0.0190707300, 0.1948585000, 0.0228923300, 0.2190670000, -0.0222961300, 0.9751863000
-0.3146722000, -0.0188088000, 0.1948170000, 0.0230079100, 0.2191077000, -0.0222897800, 0.9751747000
-0.3146529000, -0.0191412300, 0.1948680000, 0.0227496600, 0.2190663000, -0.0222827600, 0.9751902000
-0.3146519000, -0.0192202800, 0.1948887000, 0.0227372100, 0.2190730000, -0.0222683800, 0.9751893000
-0.3146702000, -0.0192646600, 0.1949364000, 0.0227237800, 0.2191181000, -0.0222566700, 0.9751797000
-0.3146776000, -0.0193077400, 0.1949605000, 0.0227211500, 0.2190900000, -0.0222921200, 0.9751853000
-0.3150164000, -0.0195536500, 0.1951799000, 0.0226673100, 0.2192930000, -0.0222315500, 0.9751424000
-0.3150407000, -0.0196210800, 0.1951966000, 0.0226804500, 0.2191653000, -0.0222539900, 0.9751702000
-0.3150254000, -0.0196367000, 0.1952009000, 0.0227050800, 0.2191160000, -0.0222841000, 0.9751800000
-0.3150355000, -0.0196914500, 0.1952071000, 0.0226715800, 0.2191545000, -0.0222653700, 0.9751725000
-0.3150198000, -0.0197271900, 0.1952202000, 0.0226725700, 0.2191273000, -0.0222519800, 0.9751790000
-0.3150171000, -0.0197198900, 0.1952257000, 0.0227178700, 0.2191154000, -0.0222857700, 0.9751799000
-0.3158484000, -0.0199090400, 0.1956468000, 0.0225542900, 0.2194919000, -0.0222841000, 0.9750990000
-0.3155431000, -0.0199458100, 0.1955843000, 0.0226360600, 0.2191396000, -0.0222600200, 0.9751769000
-0.3154244000, -0.0198907800, 0.1955199000, 0.0227123000, 0.2190992000, -0.0222653700, 0.9751841000
-0.3153666000, -0.0198766700, 0.1954944000, 0.0227031100, 0.2191004000, -0.0222680500, 0.9751839000
-0.3153281000, -0.0199267700, 0.1954840000, 0.0226271700, 0.2191392000, -0.0222570000, 0.9751772000
-0.3153146000, -0.0199306400, 0.1954913000, 0.0226567900, 0.2191644000, -0.0222529900, 0.9751710000
-0.3157164000, -0.0201709400, 0.1959502000, 0.0224831500, 0.2194113000, -0.0222673800, 0.9751191000
-0.3154314000, -0.0199728000, 0.1956755000, 0.0227323000, 0.2191023000, -0.0222600200, 0.9751830000
-0.3162447000, -0.0201610500, 0.1960815000, 0.0225116300, 0.2195648000, -0.0222717300, 0.9750838000
-0.3157346000, -0.0200686400, 0.1957972000, 0.0226912900, 0.2191152000, -0.0222616900, 0.9751810000
-0.3156116000, -0.0200305400, 0.1957261000, 0.0226958900, 0.2191127000, -0.0222573400, 0.9751816000
-0.3155573000, -0.0200167100, 0.1956862000, 0.0226584300, 0.2191217000, -0.0222593500, 0.9751804000
-0.3157206000, -0.0202346300, 0.1959242000, 0.0224944100, 0.2193305000, -0.0222489700, 0.9751375000
-0.3155286000, -0.0201338800, 0.1957308000, 0.0226735500, 0.2191160000, -0.0222570000, 0.9751813000
-0.3154690000, -0.0200843600, 0.1956763000, 0.0226811100, 0.2191187000, -0.0222667100, 0.9751803000
-0.3154132000, -0.0200583000, 0.1956333000, 0.0226811100, 0.2191095000, -0.0222590100, 0.9751826000
-0.3153787000, -0.0200488700, 0.1956045000, 0.0226502100, 0.2191441000, -0.0222392500, 0.9751760000
-0.3165771000, -0.0204740700, 0.1969237000, 0.0224137800, 0.2196997000, -0.0222586800, 0.9750561000
-0.3157989000, -0.0201637400, 0.1961380000, 0.0227679900, 0.2191086000, -0.0222867800, 0.9751801000
-0.3158166000, -0.0202088100, 0.1961211000, 0.0226410000, 0.2192811000, -0.0222937900, 0.9751441000
-0.3156025000, -0.0201799200, 0.1959500000, 0.0227182000, 0.2191173000, -0.0222810900, 0.9751795000
-0.3167058000, -0.0205292000, 0.1967832000, 0.0224927600, 0.2196792000, -0.0223358600, 0.9750570000
-0.3159493000, -0.0203834800, 0.1961882000, 0.0227594900, 0.2191272000, -0.0223181800, 0.9751754000
-0.3157420000, -0.0202125600, 0.1959962000, 0.0228415100, 0.2190954000, -0.0223255200, 0.9751805000
-0.3156604000, -0.0201528600, 0.1959298000, 0.0228366100, 0.2191066000, -0.0223078300, 0.9751785000
-0.3166050000, -0.0205573100, 0.1969110000, 0.0225417300, 0.2196377000, -0.0223235200, 0.9750655000
-0.3166676000, -0.0206819000, 0.1968805000, 0.0225529700, 0.2195153000, -0.0223221900, 0.9750929000
-0.3155868000, -0.0200541600, 0.1959939000, 0.0229706400, 0.2190185000, -0.0223342000, 0.9751946000
-0.3153833000, -0.0200020900, 0.1958489000, 0.0229082800, 0.2190206000, -0.0222964700, 0.9751964000
-0.3152853000, -0.0195876000, 0.1956673000, 0.0231200000, 0.2190632000, -0.0223128400, 0.9751815000
-0.3151789000, -0.0195021700, 0.1955627000, 0.0230360600, 0.2190464000, -0.0223145100, 0.9751872000
-0.3151152000, -0.0194594500, 0.1955038000, 0.0230082300, 0.2190605000, -0.0223208500, 0.9751846000
-0.3151042000, -0.0190637900, 0.1954483000, 0.0231936800, 0.2191120000, -0.0223425300, 0.9751681000
-0.3148625000, -0.0193096300, 0.1953923000, 0.0229660900, 0.2189846000, -0.0222911200, 0.9752033000
-0.3148084000, -0.0192737400, 0.1952999000, 0.0230577200, 0.2190098000, -0.0223305300, 0.9751945000
-0.3149222000, -0.0188748200, 0.1952442000, 0.0232370100, 0.2191249000, -0.0224008200, 0.9751629000
-0.3148800000, -0.0188216400, 0.1951972000, 0.0231734300, 0.2190649000, -0.0223081600, 0.9751800000
-0.3147727000, -0.0189626900, 0.1951553000, 0.0230393000, 0.2190077000, -0.0222937900, 0.9751963000
-0.3148230000, -0.0188353800, 0.1951094000, 0.0231956100, 0.2190883000, -0.0223991500, 0.9751721000
-0.3147995000, -0.0189197200, 0.1950782000, 0.0230599800, 0.2190408000, -0.0223522000, 0.9751870000
-0.3147622000, -0.0189513700, 0.1950572000, 0.0230909800, 0.2190422000, -0.0223751900, 0.9751855000
-0.3147596000, -0.0188920000, 0.1950291000, 0.0231750400, 0.2190760000, -0.0223801900, 0.9751757000
-0.3143943000, -0.0190799600, 0.1949881000, 0.0230308900, 0.2189367000, -0.0223652000, 0.9752108000
-0.3145440000, -0.0190769500, 0.1949877000, 0.0230938800, 0.2190700000, -0.0223668700, 0.9751794000
-0.3144661000, -0.0192219300, 0.1949803000, 0.0229910600, 0.2189858000, -0.0223748600, 0.9752005000
-0.3145251000, -0.0189823500, 0.1949190000, 0.0232533500, 0.2190719000, -0.0223761900, 0.9751749000
-0.3145960000, -0.0189146400, 0.1948306000, 0.0232187200, 0.2190839000, -0.0223815200, 0.9751729000
-0.3148145000, -0.0183166000, 0.1948429000, 0.0234851400, 0.2191913000, -0.0223658700, 0.9751428000
-0.3148538000, -0.0182111600, 0.1948175000, 0.0234305100, 0.2190995000, -0.0223348600, 0.9751654000
-0.3148546000, -0.0184254400, 0.1948835000, 0.0232001000, 0.2190814000, -0.0223585400, 0.9751744000
-0.3149106000, -0.0177689500, 0.1947941000, 0.0235867500, 0.2191062000, -0.0224107900, 0.9751584000
-0.3149071000, -0.0182247600, 0.1947836000, 0.0232443800, 0.2190686000, -0.0223678600, 0.9751761000
-0.3148512000, -0.0182951500, 0.1947420000, 0.0232504700, 0.2190220000, -0.0223468700, 0.9751868000
-0.3148102000, -0.0185175100, 0.1947585000, 0.0231534900, 0.2190159000, -0.0223665300, 0.9751901000
-0.3147860000, -0.0185917000, 0.1947855000, 0.0231952900, 0.2190416000, -0.0223662000, 0.9751834000
-0.3147688000, -0.0185920700, 0.1947577000, 0.0232911300, 0.2190360000, -0.0223662000, 0.9751823000
-0.3147414000, -0.0188801000, 0.1947991000, 0.0231245100, 0.2190138000, -0.0223522000, 0.9751915000
-0.3147255000, -0.0189371900, 0.1948137000, 0.0231718300, 0.2190417000, -0.0223548700, 0.9751841000
